student_id,Gender,english,maths,science,history,Geography,average
Stud18446,M,84,56,62,80,45,65.4
Stud18447,M,76,46,41,37,85,57.0
Stud18448,F,45,66,47,79,35,54.4
Stud18449,F,84,66,38,79,64,66.2
Stud18450,M,60,78,75,83,52,69.6
Stud18451,M,54,69,74,43,62,60.4
Stud18452,F,41,79,99,63,70,70.4
Stud18453,F,81,88,54,85,83,78.2
Stud18454,M,38,66,41,85,82,62.4
Stud18455,F,70,48,53,68,92,66.2
Stud18456,M,62,64,68,39,44,55.4
Stud18457,F,88,49,50,72,64,64.6
Stud18458,M,35,45,36,75,71,52.4
Stud18459,M,73,68,47,71,49,61.6
Stud18460,M,70,94,68,55,85,74.4
Stud18461,F,44,36,39,87,38,48.8
Stud18462,M,35,45,92,73,68,62.6
Stud18463,F,68,96,79,75,56,74.8
Stud18464,M,49,60,48,41,88,57.2
Stud18465,M,37,88,99,75,49,69.6
Stud18466,M,87,88,66,44,79,72.8
Stud18467,M,38,93,97,40,67,67.0
Stud18468,F,51,99,50,65,96,72.2
Stud18469,M,75,64,76,58,61,66.8
Stud18470,M,42,73,56,63,80,62.8
Stud18471,F,63,74,84,85,53,71.8
Stud18472,M,44,47,83,56,87,63.4
Stud18473,M,98,82,35,80,66,72.2
Stud18474,M,98,88,95,90,39,82.0
Stud18475,F,81,64,54,92,58,69.8
Stud18476,F,46,85,87,63,62,68.6
Stud18477,M,38,76,36,60,58,53.6
Stud18478,F,37,46,49,90,97,63.8
Stud18479,F,48,46,60,62,66,56.4
Stud18480,F,72,61,66,67,60,65.2
Stud18481,F,37,40,64,70,97,61.6
Stud18482,M,63,78,46,38,90,63.0
Stud18483,F,60,80,53,59,73,65.0
Stud18484,F,35,50,69,94,43,58.2
Stud18485,M,65,86,77,36,46,62.0
Stud18486,F,76,74,87,48,44,65.8
Stud18487,F,97,94,70,55,93,81.8
Stud18488,F,43,41,61,63,70,55.6
Stud18489,M,80,92,70,38,67,69.4
Stud18490,M,98,36,52,96,93,75.0
Stud18491,F,54,50,55,61,40,52.0
Stud18492,F,93,63,86,98,76,83.2
Stud18493,F,76,84,58,41,73,66.4
Stud18494,F,78,94,74,61,71,75.6
Stud18495,F,93,37,65,96,78,73.8
Stud18496,M,96,94,70,39,52,70.2
Stud18497,F,53,64,48,79,57,60.2
Stud18498,M,97,44,53,81,95,74.0
Stud18499,F,88,79,75,94,96,86.4
Stud18500,F,44,84,75,81,60,68.8
Stud18501,F,86,99,64,47,67,72.6
Stud18502,M,83,96,82,54,51,73.2
Stud18503,F,68,45,94,89,69,73.0
Stud18504,M,55,93,38,57,43,57.2
Stud18505,M,50,74,78,97,73,74.4
Stud18506,M,60,38,52,45,76,54.2
Stud18507,F,45,89,92,61,41,65.6
Stud18508,M,42,69,94,88,82,75.0
Stud18509,M,83,58,70,68,48,65.4
Stud18510,F,45,42,90,60,46,56.6
Stud18511,F,60,39,56,82,97,66.8
Stud18512,F,68,70,94,96,91,83.8
Stud18513,F,91,80,85,54,99,81.8
Stud18514,F,44,65,73,98,35,63.0
Stud18515,F,54,69,51,97,64,67.0
Stud18516,F,94,39,60,83,74,70.0
Stud18517,M,94,60,92,62,70,75.6
Stud18518,F,48,51,67,56,80,60.4
Stud18519,F,45,92,89,94,44,72.8
Stud18520,M,96,47,86,97,66,78.4
Stud18521,M,56,61,99,57,86,71.8
Stud18522,F,96,79,40,82,50,69.4
Stud18523,F,63,95,77,85,73,78.6
Stud18524,F,98,75,53,79,50,71.0
Stud18525,M,80,84,36,94,59,70.6
Stud18526,F,55,78,68,43,52,59.2
Stud18527,M,58,75,62,77,40,62.4
Stud18528,F,64,86,80,84,78,78.4
Stud18529,M,81,70,88,63,49,70.2
Stud18530,M,45,76,75,46,73,63.0
Stud18531,M,42,65,48,87,90,66.4
Stud18532,M,75,99,87,48,45,70.8
Stud18533,F,58,95,92,52,56,70.6
Stud18534,M,60,63,81,37,80,64.2
Stud18535,M,63,35,47,58,90,58.6
Stud18536,F,85,77,62,45,35,60.8
Stud18537,F,55,87,37,96,38,62.6
Stud18538,M,38,79,93,69,90,73.8
Stud18539,M,94,43,59,91,66,70.6
Stud18540,F,44,69,98,66,45,64.4
Stud18541,F,64,51,42,52,62,54.2
Stud18542,F,67,80,75,49,81,70.4
Stud18543,M,51,56,46,87,43,56.6
Stud18544,F,67,65,68,87,47,66.8
Stud18545,M,42,68,71,74,52,61.4
Stud18546,M,67,78,74,48,85,70.4
Stud18547,F,39,47,85,48,96,63.0
Stud18548,F,52,39,41,35,58,45.0
Stud18549,F,42,79,67,66,44,59.6
Stud18550,F,80,72,70,92,66,76.0
Stud18551,M,77,92,70,76,91,81.2
Stud18552,M,37,59,68,85,76,65.0
Stud18553,F,76,63,92,57,67,71.0
Stud18554,M,45,47,68,90,73,64.6
Stud18555,M,78,82,77,42,89,73.6
Stud18556,M,91,57,76,97,66,77.4
Stud18557,F,59,92,73,69,38,66.2
Stud18558,M,45,80,46,41,84,59.2
Stud18559,F,50,54,74,57,70,61.0
Stud18560,M,37,59,54,82,70,60.4
Stud18561,F,48,89,87,63,75,72.4
Stud18562,M,55,60,63,72,77,65.4
Stud18563,M,60,48,82,98,63,70.2
Stud18564,M,43,85,47,36,41,50.4
Stud18565,M,52,84,83,73,51,68.6
Stud18566,F,50,93,61,40,57,60.2
Stud18567,M,76,70,65,43,86,68.0
Stud18568,F,67,56,60,36,96,63.0
Stud18569,F,89,75,76,84,99,84.6
Stud18570,F,42,83,72,45,43,57.0
Stud18571,F,89,49,45,69,36,57.6
Stud18572,F,60,50,95,76,41,64.4
Stud18573,M,52,57,58,80,51,59.6
Stud18574,M,88,56,99,49,48,68.0
Stud18575,M,76,72,81,94,95,83.6
Stud18576,M,88,95,81,61,74,79.8
Stud18577,M,54,94,62,45,50,61.0
Stud18578,M,90,48,79,49,51,63.4
Stud18579,M,69,99,78,36,94,75.2
Stud18580,F,92,74,43,91,88,77.6
Stud18581,F,80,44,85,42,64,63.0
Stud18582,F,76,46,80,97,42,68.2
Stud18583,F,42,87,57,92,82,72.0
Stud18584,F,72,91,82,49,65,71.8
Stud18585,F,41,56,54,85,77,62.6
Stud18586,F,77,36,40,75,98,65.2
Stud18587,F,75,48,42,93,72,66.0
Stud18588,F,93,60,84,35,68,68.0
Stud18589,M,49,41,52,99,39,56.0
Stud18590,M,72,64,79,56,47,63.6
Stud18591,M,94,63,91,86,90,84.8
Stud18592,F,35,91,86,43,57,62.4
Stud18593,F,74,37,63,45,51,54.0
Stud18594,F,70,85,47,40,51,58.6
Stud18595,M,85,52,41,47,82,61.4
Stud18596,F,64,60,36,67,83,62.0
Stud18597,M,73,58,85,94,49,71.8
Stud18598,M,55,87,57,43,91,66.6
Stud18599,M,43,87,92,55,95,74.4
Stud18600,F,94,54,79,42,51,64.0
Stud18601,F,48,36,96,95,69,68.8
Stud18602,M,50,70,90,42,75,65.4
Stud18603,M,99,80,54,70,37,68.0
Stud18604,F,58,37,46,66,79,57.2
Stud18605,F,87,80,41,39,83,66.0
Stud18606,F,67,55,70,91,93,75.2
Stud18607,M,52,92,38,39,64,57.0
Stud18608,M,50,65,37,94,56,60.4
Stud18609,M,77,50,35,41,67,54.0
Stud18610,M,75,54,99,64,58,70.0
Stud18611,F,54,47,70,39,94,60.8
Stud18612,F,41,75,53,51,52,54.4
Stud18613,F,73,40,81,98,87,75.8
Stud18614,M,76,52,58,69,65,64.0
Stud18615,F,86,57,99,58,49,69.8
Stud18616,M,59,67,96,95,73,78.0
Stud18617,M,95,73,85,48,45,69.2
Stud18618,M,80,62,85,77,67,74.2
Stud18619,M,54,51,63,43,96,61.4
Stud18620,F,93,48,89,62,43,67.0
Stud18621,M,44,88,99,36,56,64.6
Stud18622,M,43,67,54,64,49,55.4
Stud18623,F,39,60,63,94,66,64.4
Stud18624,F,93,49,74,66,82,72.8
Stud18625,M,44,65,57,52,90,61.6
Stud18626,M,64,99,65,52,40,64.0
Stud18627,F,41,55,43,53,45,47.4
Stud18628,F,89,61,99,82,37,73.6
Stud18629,F,63,86,52,95,55,70.2
Stud18630,F,79,74,51,91,39,66.8
Stud18631,F,68,97,80,85,38,73.6
Stud18632,F,73,67,70,59,99,73.6
Stud18633,M,95,73,97,87,65,83.4
Stud18634,M,42,37,61,63,71,54.8
Stud18635,F,37,70,47,50,72,55.2
Stud18636,F,81,78,43,71,90,72.6
Stud18637,F,87,58,43,68,70,65.2
Stud18638,F,64,84,89,39,48,64.8
Stud18639,M,56,99,38,69,44,61.2
Stud18640,F,53,54,47,64,37,51.0
Stud18641,F,81,59,51,63,90,68.8
Stud18642,M,45,58,53,65,55,55.2
Stud18643,F,74,65,91,75,81,77.2
Stud18644,F,61,98,67,35,50,62.2
Stud18645,M,58,44,97,73,42,62.8
Stud18646,F,62,36,79,46,47,54.0
Stud18647,F,75,84,49,73,99,76.0
Stud18648,M,67,65,93,73,80,75.6
Stud18649,F,38,37,59,97,81,62.4
Stud18650,M,68,90,73,69,72,74.4
Stud18651,F,88,75,84,70,71,77.6
Stud18652,M,93,62,55,37,98,69.0
Stud18653,F,41,71,83,65,99,71.8
Stud18654,F,53,80,79,83,35,66.0
Stud18655,M,75,77,50,58,96,71.2
Stud18656,F,95,50,42,44,71,60.4
Stud18657,F,43,86,63,62,75,65.8
Stud18658,F,43,79,67,64,96,69.8
Stud18659,F,41,79,52,51,67,58.0
Stud18660,F,58,36,94,43,70,60.2
Stud18661,M,78,57,41,47,91,62.8
Stud18662,M,58,36,48,72,79,58.6
Stud18663,F,88,51,54,50,76,63.8
Stud18664,F,69,76,47,88,80,72.0
Stud18665,M,55,43,79,60,87,64.8
Stud18666,M,89,78,59,88,65,75.8
Stud18667,F,41,79,70,63,60,62.6
Stud18668,M,59,38,52,69,56,54.8
Stud18669,M,80,93,85,77,71,81.2
Stud18670,F,65,64,51,74,39,58.6
Stud18671,M,71,77,42,97,80,73.4
Stud18672,F,78,37,61,77,56,61.8
Stud18673,M,70,42,46,86,83,65.4
Stud18674,M,51,44,71,74,40,56.0
Stud18675,F,43,53,88,66,63,62.6
Stud18676,F,94,46,84,69,60,70.6
Stud18677,F,60,77,87,37,99,72.0
Stud18678,M,74,68,93,84,69,77.6
Stud18679,M,79,54,61,66,77,67.4
Stud18680,M,83,94,81,49,56,72.6
Stud18681,M,54,41,60,63,42,52.0
Stud18682,F,57,43,55,88,82,65.0
Stud18683,M,82,74,50,91,64,72.2
Stud18684,F,99,83,81,36,37,67.2
Stud18685,M,39,91,48,63,55,59.2
Stud18686,F,78,79,92,37,57,68.6
Stud18687,F,40,82,84,86,97,77.8
Stud18688,M,41,43,56,74,47,52.2
Stud18689,M,71,59,97,64,70,72.2
Stud18690,M,83,46,75,71,89,72.8
Stud18691,M,79,61,35,75,37,57.4
Stud18692,M,49,97,93,99,69,81.4
Stud18693,F,36,56,53,42,77,52.8
Stud18694,M,97,65,45,50,86,68.6
Stud18695,F,48,83,59,73,65,65.6
Stud18696,F,96,71,41,93,54,71.0
Stud18697,F,81,69,42,73,88,70.6
Stud18698,M,60,68,79,91,44,68.4
Stud18699,F,43,69,92,76,39,63.8
Stud18700,M,84,77,81,85,90,83.4
Stud18701,F,92,70,59,89,94,80.8
Stud18702,M,73,36,62,69,75,63.0
Stud18703,F,88,78,43,96,54,71.8
Stud18704,M,64,44,46,62,73,57.8
Stud18705,M,51,97,35,41,88,62.4
Stud18706,M,62,68,70,87,37,64.8
Stud18707,M,99,69,40,47,66,64.2
Stud18708,M,54,45,39,37,36,42.2
Stud18709,M,72,36,82,42,83,63.0
Stud18710,F,62,40,37,93,41,54.6
Stud18711,F,85,47,46,76,71,65.0
Stud18712,F,93,97,41,39,62,66.4
Stud18713,F,95,35,55,72,90,69.4
Stud18714,M,93,42,60,56,36,57.4
Stud18715,M,84,98,39,52,60,66.6
Stud18716,F,66,82,85,58,64,71.0
Stud18717,M,47,49,73,53,38,52.0
Stud18718,F,40,90,95,36,63,64.8
Stud18719,F,69,48,76,40,52,57.0
Stud18720,F,65,68,80,82,37,66.4
Stud18721,M,50,76,45,57,68,59.2
Stud18722,F,95,74,35,83,57,68.8
Stud18723,M,94,83,95,87,70,85.8
Stud18724,F,44,72,78,45,96,67.0
Stud18725,F,94,37,43,66,97,67.4
Stud18726,M,60,97,46,78,67,69.6
Stud18727,M,47,88,89,71,48,68.6
Stud18728,M,78,81,64,60,76,71.8
Stud18729,F,87,86,69,66,79,77.4
Stud18730,M,46,92,49,64,98,69.8
Stud18731,F,65,97,56,81,86,77.0
Stud18732,M,90,49,83,62,43,65.4
Stud18733,M,80,39,38,96,49,60.4
Stud18734,M,52,64,35,98,85,66.8
Stud18735,F,96,46,94,65,52,70.6
Stud18736,F,68,73,62,44,70,63.4
Stud18737,M,73,69,38,81,62,64.6
Stud18738,F,74,59,77,60,61,66.2
Stud18739,M,93,86,89,49,75,78.4
Stud18740,M,66,44,38,48,63,51.8
Stud18741,M,54,98,67,44,71,66.8
Stud18742,M,38,77,55,98,82,70.0
Stud18743,F,63,83,78,36,71,66.2
Stud18744,M,97,49,79,51,37,62.6
Stud18745,M,86,77,37,64,41,61.0
Stud18746,F,42,79,74,61,69,65.0
Stud18747,F,42,66,90,41,48,57.4
Stud18748,M,68,45,43,97,41,58.8
Stud18749,M,86,92,38,95,88,79.8
Stud18750,F,95,79,96,52,50,74.4
Stud18751,M,98,54,53,46,76,65.4
Stud18752,M,39,83,95,37,67,64.2
Stud18753,F,58,94,67,49,55,64.6
Stud18754,F,73,52,40,35,69,53.8
Stud18755,M,59,46,48,96,57,61.2
Stud18756,F,69,76,91,92,78,81.2
Stud18757,M,81,35,36,93,83,65.6
Stud18758,M,59,71,37,90,54,62.2
Stud18759,F,41,63,56,64,39,52.6
Stud18760,F,99,95,87,43,58,76.4
Stud18761,F,68,77,51,57,48,60.2
Stud18762,M,49,95,85,88,79,79.2
Stud18763,M,44,48,65,71,45,54.6
Stud18764,M,79,86,84,50,68,73.4
Stud18765,F,39,43,61,52,42,47.4
Stud18766,M,51,45,65,58,39,51.6
Stud18767,F,67,47,79,44,55,58.4
Stud18768,F,36,82,48,58,86,62.0
Stud18769,F,87,91,50,35,92,71.0
Stud18770,F,92,74,77,35,90,73.6
Stud18771,F,96,46,70,45,76,66.6
Stud18772,M,99,92,76,59,89,83.0
Stud18773,F,69,36,51,80,64,60.0
Stud18774,M,49,72,54,78,63,63.2
Stud18775,F,78,57,46,80,72,66.6
Stud18776,F,82,49,62,53,36,56.4
Stud18777,M,53,88,71,60,67,67.8
Stud18778,F,79,42,60,64,38,56.6
Stud18779,M,49,65,96,74,55,67.8
Stud18780,F,50,98,80,38,45,62.2
Stud18781,F,92,78,56,58,61,69.0
Stud18782,M,54,74,56,62,85,66.2
Stud18783,M,79,56,98,83,69,77.0
Stud18784,M,85,45,51,74,42,59.4
Stud18785,M,99,77,72,50,43,68.2
Stud18786,F,60,55,76,48,81,64.0
Stud18787,F,68,61,90,60,55,66.8
Stud18788,F,54,60,69,36,91,62.0
Stud18789,M,81,41,89,43,77,66.2
Stud18790,M,41,82,86,73,78,72.0
Stud18791,M,58,46,77,48,93,64.4
Stud18792,F,76,87,58,44,56,64.2
Stud18793,M,57,49,58,46,92,60.4
Stud18794,F,89,82,61,93,77,80.4
Stud18795,F,97,87,43,39,88,70.8
Stud18796,F,55,49,62,80,93,67.8
Stud18797,M,91,38,63,86,42,64.0
Stud18798,M,41,51,46,47,45,46.0
Stud18799,F,51,39,35,67,68,52.0
Stud18800,M,49,62,97,84,80,74.4
Stud18801,M,47,64,68,79,46,60.8
Stud18802,F,69,51,49,94,84,69.4
Stud18803,F,45,42,36,89,67,55.8
Stud18804,M,41,78,75,70,46,62.0
Stud18805,F,78,66,63,44,48,59.8
Stud18806,F,44,58,60,41,88,58.2
Stud18807,M,86,90,89,70,92,85.4
Stud18808,F,35,89,99,55,76,70.8
Stud18809,F,82,67,98,85,75,81.4
Stud18810,F,66,93,35,64,52,62.0
Stud18811,M,85,61,46,81,79,70.4
Stud18812,F,48,73,83,70,49,64.6
Stud18813,F,46,75,55,47,83,61.2
Stud18814,M,97,67,56,64,99,76.6
Stud18815,M,72,76,55,71,75,69.8
Stud18816,F,51,81,39,93,99,72.6
Stud18817,M,59,55,95,69,63,68.2
Stud18818,M,55,57,72,38,68,58.0
Stud18819,M,72,47,78,92,79,73.6
Stud18820,F,55,52,94,84,85,74.0
Stud18821,M,61,70,80,41,54,61.2
Stud18822,M,97,36,66,62,58,63.8
Stud18823,F,59,91,56,71,89,73.2
Stud18824,M,55,52,83,86,48,64.8
Stud18825,M,71,59,77,98,42,69.4
Stud18826,M,40,99,50,53,97,67.8
Stud18827,F,63,65,55,40,56,55.8
Stud18828,M,50,65,88,95,39,67.4
Stud18829,F,64,92,75,85,63,75.8
Stud18830,M,93,57,66,75,94,77.0
Stud18831,F,88,72,40,55,82,67.4
Stud18832,M,80,77,67,74,40,67.6
Stud18833,F,98,74,36,78,89,75.0
Stud18834,M,99,36,57,38,66,59.2
Stud18835,F,52,60,81,38,61,58.4
Stud18836,M,89,79,60,66,54,69.6
Stud18837,M,63,51,74,57,55,60.0
Stud18838,F,76,35,44,60,43,51.6
Stud18839,M,60,67,36,77,96,67.2
Stud18840,F,84,45,74,58,42,60.6
Stud18841,F,97,35,56,85,47,64.0
Stud18842,F,45,89,96,46,68,68.8
Stud18843,F,48,91,92,68,72,74.2
Stud18844,M,36,42,75,65,88,61.2
Stud18845,M,57,89,66,38,75,65.0
Stud18846,M,58,96,55,69,54,66.4
Stud18847,F,66,47,69,75,59,63.2
Stud18848,F,67,57,89,42,77,66.4
Stud18849,F,77,55,74,50,63,63.8
Stud18850,F,72,78,93,90,70,80.6
Stud18851,F,55,38,75,88,36,58.4
Stud18852,M,43,55,58,97,65,63.6
Stud18853,M,85,55,59,48,54,60.2
Stud18854,M,62,91,59,95,72,75.8
Stud18855,M,68,55,65,81,54,64.6
Stud18856,F,41,36,51,45,88,52.2
Stud18857,F,63,73,72,92,60,72.0
Stud18858,F,95,92,99,45,63,78.8
Stud18859,M,75,41,87,69,35,61.4
Stud18860,M,75,78,96,69,47,73.0
Stud18861,F,42,46,66,73,43,54.0
Stud18862,F,68,54,58,79,35,58.8
Stud18863,M,86,64,97,39,60,69.2
Stud18864,M,63,60,38,74,82,63.4
Stud18865,M,86,49,61,71,35,60.4
Stud18866,M,68,90,75,80,69,76.4
Stud18867,M,96,99,70,80,78,84.6
Stud18868,F,60,39,38,70,45,50.4
Stud18869,M,67,93,42,35,98,67.0
Stud18870,M,46,70,74,69,80,67.8
Stud18871,M,54,76,44,60,97,66.2
Stud18872,M,62,97,91,66,93,81.8
Stud18873,F,67,38,97,70,60,66.4
Stud18874,M,45,93,69,42,90,67.8
Stud18875,F,99,84,46,96,73,79.6
Stud18876,M,58,46,98,73,92,73.4
Stud18877,M,62,93,94,66,68,76.6
Stud18878,F,97,61,38,60,44,60.0
Stud18879,M,43,69,65,73,83,66.6
Stud18880,F,62,93,81,47,43,65.2
Stud18881,M,42,71,76,81,44,62.8
Stud18882,M,72,50,65,67,49,60.6
Stud18883,M,56,54,51,53,94,61.6
Stud18884,M,91,65,75,52,72,71.0
Stud18885,F,88,98,60,82,56,76.8
Stud18886,F,97,93,74,98,67,85.8
Stud18887,F,63,51,95,44,73,65.2
Stud18888,F,47,65,81,84,57,66.8
Stud18889,M,99,57,61,69,49,67.0
Stud18890,M,92,69,57,68,44,66.0
Stud18891,F,59,76,80,62,57,66.8
Stud18892,M,35,42,83,41,90,58.2
Stud18893,F,54,76,97,89,60,75.2
Stud18894,M,60,43,72,37,65,55.4
Stud18895,F,82,75,35,44,56,58.4
Stud18896,F,35,93,74,52,46,60.0
Stud18897,F,90,73,51,38,78,66.0
Stud18898,F,65,43,58,71,70,61.4
Stud18899,M,64,37,81,84,48,62.8
Stud18900,M,41,49,78,74,36,55.6
Stud18901,M,40,91,58,64,96,69.8
Stud18902,F,58,38,52,92,49,57.8
Stud18903,M,87,39,53,76,89,68.8
Stud18904,M,81,50,73,86,93,76.6
Stud18905,F,98,69,46,86,75,74.8
Stud18906,M,87,52,41,69,35,56.8
Stud18907,F,46,51,86,82,54,63.8
Stud18908,M,44,87,37,42,68,55.6
Stud18909,M,75,55,48,47,56,56.2
Stud18910,F,58,61,47,41,78,57.0
Stud18911,M,69,45,63,38,90,61.0
Stud18912,M,66,76,98,58,65,72.6
Stud18913,M,73,42,35,88,70,61.6
Stud18914,M,39,42,46,73,68,53.6
Stud18915,M,79,74,69,68,65,71.0
Stud18916,M,95,56,82,86,63,76.4
Stud18917,F,72,35,60,48,62,55.4
Stud18918,M,86,52,41,88,85,70.4
Stud18919,M,87,86,90,79,89,86.2
Stud18920,F,77,73,85,70,56,72.2
Stud18921,M,37,46,91,48,47,53.8
Stud18922,M,35,81,55,56,79,61.2
Stud18923,F,90,85,35,37,43,58.0
Stud18924,M,80,97,77,82,85,84.2
Stud18925,M,67,97,52,59,71,69.2
Stud18926,M,51,61,59,38,92,60.2
Stud18927,F,68,39,49,47,87,58.0
Stud18928,F,43,95,35,59,55,57.4
Stud18929,M,72,40,70,64,41,57.4
Stud18930,M,45,94,65,48,67,63.8
Stud18931,M,70,67,50,91,58,67.2
Stud18932,M,35,76,50,36,42,47.8
Stud18933,M,63,93,97,95,42,78.0
Stud18934,M,88,67,83,91,85,82.8
Stud18935,M,89,64,87,63,85,77.6
Stud18936,F,89,43,84,38,40,58.8
Stud18937,M,58,97,72,83,69,75.8
Stud18938,F,51,84,38,70,49,58.4
Stud18939,M,56,78,67,94,68,72.6
Stud18940,F,71,39,51,93,43,59.4
Stud18941,F,78,59,81,94,56,73.6
Stud18942,F,35,77,91,62,44,61.8
Stud18943,F,43,64,39,83,45,54.8
Stud18944,F,89,68,84,69,92,80.4
Stud18945,F,62,36,68,50,58,54.8
Stud18946,M,79,88,67,72,59,73.0
Stud18947,F,94,57,51,44,83,65.8
Stud18948,F,91,68,95,42,66,72.4
Stud18949,F,75,65,90,48,39,63.4
Stud18950,M,53,35,67,81,47,56.6
Stud18951,F,35,61,43,96,49,56.8
Stud18952,F,83,74,71,94,40,72.4
Stud18953,F,97,55,50,48,81,66.2
Stud18954,F,97,59,80,66,79,76.2
Stud18955,F,93,79,40,43,69,64.8
Stud18956,F,48,75,83,61,49,63.2
Stud18957,F,62,89,43,42,71,61.4
Stud18958,M,73,43,53,61,92,64.4
Stud18959,M,45,52,98,70,66,66.2
Stud18960,F,88,65,89,94,35,74.2
Stud18961,M,56,89,93,64,63,73.0
Stud18962,M,87,35,95,40,49,61.2
Stud18963,M,68,75,44,71,66,64.8
Stud18964,M,99,81,63,69,43,71.0
Stud18965,M,61,63,51,57,97,65.8
Stud18966,F,89,51,42,74,41,59.4
Stud18967,M,87,43,49,80,56,63.0
Stud18968,F,64,90,84,88,59,77.0
Stud18969,F,36,74,97,60,70,67.4
Stud18970,M,98,60,67,37,88,70.0
Stud18971,F,85,65,42,58,97,69.4
Stud18972,F,72,49,81,82,94,75.6
Stud18973,M,89,58,64,47,76,66.8
Stud18974,F,89,85,88,41,44,69.4
Stud18975,F,47,62,64,66,48,57.4
Stud18976,M,69,38,94,90,77,73.6
Stud18977,M,74,52,64,55,54,59.8
Stud18978,F,82,50,72,98,40,68.4
Stud18979,F,55,67,35,83,50,58.0
Stud18980,M,67,35,55,88,36,56.2
Stud18981,F,39,63,75,70,51,59.6
Stud18982,M,54,96,48,97,93,77.6
Stud18983,F,76,40,66,95,84,72.2
Stud18984,F,64,59,61,44,77,61.0
Stud18985,M,75,47,44,71,70,61.4
Stud18986,F,78,41,75,67,83,68.8
Stud18987,M,40,53,99,60,78,66.0
Stud18988,M,64,59,84,88,94,77.8
Stud18989,F,84,94,45,98,90,82.2
Stud18990,M,60,84,41,59,62,61.2
Stud18991,F,57,37,89,95,56,66.8
Stud18992,M,95,57,73,79,86,78.0
Stud18993,M,49,89,87,71,76,74.4
Stud18994,M,93,69,50,87,78,75.4
Stud18995,M,70,55,95,59,94,74.6
Stud18996,F,89,92,69,42,79,74.2
Stud18997,M,37,75,40,99,55,61.2
Stud18998,F,70,77,94,75,62,75.6
Stud18999,F,80,77,85,70,63,75.0
Stud19000,M,74,36,88,94,35,65.4
Stud19001,F,48,74,80,76,46,64.8
Stud19002,F,80,55,60,44,79,63.6
Stud19003,M,79,81,82,78,42,72.4
Stud19004,M,70,89,61,67,65,70.4
Stud19005,F,70,83,74,52,91,74.0
Stud19006,M,65,70,38,40,41,50.8
Stud19007,M,50,63,97,58,61,65.8
Stud19008,F,87,85,74,45,62,70.6
Stud19009,M,71,41,69,62,68,62.2
Stud19010,M,53,37,73,58,94,63.0
Stud19011,F,87,71,94,50,56,71.6
Stud19012,F,77,71,82,96,81,81.4
Stud19013,F,42,69,98,56,95,72.0
Stud19014,F,81,48,56,73,61,63.8
Stud19015,M,57,61,79,76,55,65.6
Stud19016,M,60,42,46,88,59,59.0
Stud19017,M,78,74,87,45,49,66.6
Stud19018,F,86,66,58,71,68,69.8
Stud19019,F,62,88,49,58,85,68.4
Stud19020,F,94,43,48,40,88,62.6
Stud19021,M,84,90,59,92,75,80.0
Stud19022,F,50,48,67,63,75,60.6
Stud19023,M,88,41,44,85,46,60.8
Stud19024,F,43,62,49,41,40,47.0
Stud19025,M,72,64,88,97,65,77.2
Stud19026,F,90,97,38,61,41,65.4
Stud19027,M,52,94,62,55,72,67.0
Stud19028,F,47,38,48,61,94,57.6
Stud19029,M,48,53,52,75,50,55.6
Stud19030,M,40,56,45,84,44,53.8
Stud19031,F,82,61,50,46,97,67.2
Stud19032,M,37,98,92,86,66,75.8
Stud19033,F,72,94,50,44,45,61.0
Stud19034,F,76,69,96,78,40,71.8
Stud19035,F,36,84,52,79,69,64.0
Stud19036,F,49,90,58,51,72,64.0
Stud19037,M,41,44,82,48,74,57.8
Stud19038,F,67,90,72,81,94,80.8
Stud19039,F,91,80,81,49,41,68.4
Stud19040,F,68,63,58,76,86,70.2
Stud19041,F,47,65,35,62,38,49.4
Stud19042,M,51,97,58,46,52,60.8
Stud19043,F,90,37,46,99,55,65.4
Stud19044,F,84,62,98,83,55,76.4
Stud19045,F,58,95,46,63,90,70.4
Stud19046,M,87,54,93,46,43,64.6
Stud19047,F,56,95,54,66,87,71.6
Stud19048,F,53,50,95,37,35,54.0
Stud19049,F,38,60,86,40,83,61.4
Stud19050,M,46,99,86,57,39,65.4
Stud19051,M,59,97,37,51,98,68.4
Stud19052,M,73,36,67,74,51,60.2
Stud19053,M,59,41,72,90,46,61.6
Stud19054,F,57,93,48,38,56,58.4
Stud19055,M,97,36,59,96,79,73.4
Stud19056,M,72,88,99,36,87,76.4
Stud19057,M,80,60,51,99,53,68.6
Stud19058,F,87,65,37,38,55,56.4
Stud19059,F,49,72,81,42,79,64.6
Stud19060,M,61,90,42,94,39,65.2
Stud19061,F,56,91,70,53,73,68.6
Stud19062,M,41,73,59,99,49,64.2
Stud19063,F,88,93,62,77,57,75.4
Stud19064,M,57,59,63,35,51,53.0
Stud19065,M,43,56,46,64,78,57.4
Stud19066,M,78,85,98,42,63,73.2
Stud19067,F,51,97,39,55,85,65.4
Stud19068,F,51,54,95,49,36,57.0
Stud19069,M,85,65,76,35,50,62.2
Stud19070,F,40,66,52,85,80,64.6
Stud19071,F,57,41,72,74,75,63.8
Stud19072,M,42,56,87,89,65,67.8
Stud19073,M,70,67,91,69,39,67.2
Stud19074,F,73,50,45,64,69,60.2
Stud19075,F,67,91,87,97,59,80.2
Stud19076,M,42,58,59,39,77,55.0
Stud19077,M,83,39,57,48,58,57.0
Stud19078,M,98,86,38,76,94,78.4
Stud19079,F,65,79,66,87,99,79.2
Stud19080,M,45,62,74,65,68,62.8
